Distance,Pressure
 3.450093E-02, 3.106303E-02
 3.456093E-02, 3.102774E-02
 3.462093E-02, 3.099244E-02
 3.468093E-02, 3.095715E-02
 3.474093E-02, 3.092186E-02
 3.480093E-02, 3.088656E-02
 3.486094E-02, 3.085127E-02
 3.492093E-02, 3.081598E-02
 3.498094E-02, 3.078069E-02
 3.504094E-02, 3.074544E-02
 3.510094E-02, 3.071022E-02
 3.516094E-02, 3.067500E-02
 3.522094E-02, 3.063978E-02
 3.528095E-02, 3.060456E-02
 3.534095E-02, 3.056933E-02
 3.540095E-02, 3.053411E-02
 3.546095E-02, 3.049889E-02
 3.552095E-02, 3.046367E-02
 3.558096E-02, 3.042845E-02
 3.564095E-02, 3.039323E-02
 3.570096E-02, 3.035801E-02
 3.576096E-02, 3.032278E-02
 3.582096E-02, 3.028756E-02
 3.588096E-02, 3.025234E-02
 3.594096E-02, 3.021712E-02
 3.600096E-02, 3.018190E-02
 3.606097E-02, 3.014668E-02
 3.612097E-02, 3.011145E-02
 3.618097E-02, 3.007623E-02
 3.624097E-02, 3.004101E-02
 3.630097E-02, 3.000579E-02
 3.636098E-02, 2.997057E-02
 3.642097E-02, 2.993535E-02
 3.648098E-02, 2.990013E-02
 3.654098E-02, 2.986490E-02
 3.660098E-02, 2.982968E-02
 3.666098E-02, 2.979446E-02
 3.672098E-02, 2.975924E-02
 3.678099E-02, 2.972402E-02
 3.684099E-02, 2.968880E-02
 3.690099E-02, 2.965358E-02
 3.696099E-02, 2.961835E-02
 3.702099E-02, 2.958313E-02
 3.708100E-02, 2.954791E-02
 3.714100E-02, 2.951269E-02
 3.720099E-02, 2.947747E-02
 3.726100E-02, 2.944225E-02
 3.732100E-02, 2.940703E-02
 3.738100E-02, 2.937180E-02
 3.744100E-02, 2.933658E-02
 3.750100E-02, 2.930136E-02
 3.756101E-02, 2.926614E-02
 3.762101E-02, 2.923092E-02
 3.768101E-02, 2.919570E-02
 3.774101E-02, 2.916048E-02
 3.780101E-02, 2.912525E-02
 3.786102E-02, 2.909003E-02
 3.792102E-02, 2.905481E-02
 3.798102E-02, 2.901959E-02
 3.804102E-02, 2.898437E-02
 3.810102E-02, 2.894915E-02
 3.816102E-02, 2.891393E-02
 3.822102E-02, 2.887870E-02
 3.828103E-02, 2.884348E-02
 3.834103E-02, 2.880826E-02
 3.840103E-02, 2.877304E-02
 3.846103E-02, 2.873782E-02
 3.852103E-02, 2.870259E-02
 3.858104E-02, 2.866738E-02
 3.864104E-02, 2.863215E-02
 3.870104E-02, 2.859693E-02
 3.876104E-02, 2.856171E-02
 3.882104E-02, 2.852649E-02
 3.888104E-02, 2.849127E-02
 3.894104E-02, 2.845605E-02
 3.900104E-02, 2.842082E-02
 3.906105E-02, 2.838560E-02
 3.912105E-02, 2.835038E-02
 3.918105E-02, 2.831516E-02
 3.924105E-02, 2.827994E-02
 3.930105E-02, 2.824472E-02
 3.936106E-02, 2.820949E-02
 3.942106E-02, 2.817428E-02
 3.948106E-02, 2.813905E-02
 3.954106E-02, 2.810383E-02
 3.960106E-02, 2.806861E-02
 3.966106E-02, 2.803339E-02
 3.972106E-02, 2.799816E-02
 3.978107E-02, 2.796294E-02
 3.984107E-02, 2.792723E-02
 3.990107E-02, 2.789115E-02
 3.996107E-02, 2.785507E-02
 4.002107E-02, 2.781899E-02
 4.008108E-02, 2.778291E-02
 4.014108E-02, 2.774683E-02
 4.020108E-02, 2.771075E-02
 4.026108E-02, 2.767467E-02
 4.032108E-02, 2.763859E-02
 4.038108E-02, 2.760251E-02
 4.044108E-02, 2.756643E-02
 4.050108E-02, 2.753035E-02
 4.056109E-02, 2.749427E-02
 4.062109E-02, 2.745819E-02
 4.068109E-02, 2.742212E-02
 4.074109E-02, 2.738604E-02
 4.080109E-02, 2.734996E-02
 4.086110E-02, 2.731388E-02
 4.092110E-02, 2.727780E-02
 4.098110E-02, 2.724172E-02
 4.104110E-02, 2.720564E-02
 4.110110E-02, 2.716956E-02
 4.116111E-02, 2.713348E-02
 4.122110E-02, 2.709740E-02
 4.128111E-02, 2.706132E-02
 4.134111E-02, 2.702524E-02
 4.140111E-02, 2.698916E-02
 4.146111E-02, 2.695308E-02
 4.152111E-02, 2.691700E-02
 4.158111E-02, 2.688092E-02
 4.164112E-02, 2.684484E-02
 4.170112E-02, 2.680876E-02
 4.176112E-02, 2.677268E-02
 4.182112E-02, 2.673660E-02
 4.188112E-02, 2.670052E-02
 4.194112E-02, 2.666444E-02
 4.200112E-02, 2.662836E-02
 4.206113E-02, 2.659228E-02
 4.212113E-02, 2.655621E-02
 4.218113E-02, 2.652013E-02
 4.224113E-02, 2.648405E-02
 4.230113E-02, 2.644797E-02
 4.236114E-02, 2.641189E-02
 4.242114E-02, 2.637581E-02
 4.248114E-02, 2.633973E-02
 4.254115E-02, 2.630365E-02
 4.260115E-02, 2.626757E-02
 4.266115E-02, 2.623149E-02
 4.272115E-02, 2.619541E-02
 4.278115E-02, 2.615933E-02
 4.284115E-02, 2.612325E-02
 4.290115E-02, 2.608717E-02
 4.296115E-02, 2.605109E-02
 4.302116E-02, 2.601501E-02
 4.308116E-02, 2.597893E-02
 4.314116E-02, 2.594285E-02
 4.320116E-02, 2.590677E-02
 4.326116E-02, 2.587069E-02
 4.332117E-02, 2.583461E-02
 4.338117E-02, 2.579853E-02
 4.344117E-02, 2.576245E-02
 4.350117E-02, 2.572637E-02
 4.356117E-02, 2.569029E-02
 4.362117E-02, 2.565422E-02
 4.368117E-02, 2.561814E-02
 4.374118E-02, 2.558206E-02
 4.380118E-02, 2.554598E-02
 4.386118E-02, 2.550990E-02
 4.392118E-02, 2.547382E-02
 4.398118E-02, 2.543774E-02
 4.404118E-02, 2.540166E-02
 4.410119E-02, 2.536558E-02
 4.416119E-02, 2.532950E-02
 4.422119E-02, 2.529344E-02
 4.428119E-02, 2.525738E-02
 4.434119E-02, 2.522133E-02
 4.440119E-02, 2.518528E-02
 4.446120E-02, 2.514922E-02
 4.452120E-02, 2.511317E-02
 4.458120E-02, 2.507711E-02
 4.464120E-02, 2.504106E-02
 4.470120E-02, 2.500500E-02
 4.476120E-02, 2.496895E-02
 4.482120E-02, 2.493289E-02
 4.488121E-02, 2.489684E-02
 4.494121E-02, 2.486079E-02
 4.500121E-02, 2.482473E-02
 4.506122E-02, 2.478868E-02
 4.512121E-02, 2.475262E-02
 4.518121E-02, 2.471657E-02
 4.524121E-02, 2.468051E-02
 4.530122E-02, 2.464446E-02
 4.536122E-02, 2.460841E-02
 4.542122E-02, 2.457235E-02
 4.548122E-02, 2.453630E-02
 4.554123E-02, 2.450024E-02
 4.560123E-02, 2.446419E-02
 4.566123E-02, 2.442813E-02
 4.572123E-02, 2.439208E-02
 4.578123E-02, 2.435602E-02
 4.584124E-02, 2.431997E-02
 4.590123E-02, 2.428392E-02
 4.596123E-02, 2.424786E-02
 4.602124E-02, 2.421181E-02
 4.608124E-02, 2.417575E-02
 4.614124E-02, 2.413970E-02
 4.620124E-02, 2.410365E-02
 4.626124E-02, 2.406759E-02
 4.632125E-02, 2.403153E-02
 4.638125E-02, 2.399548E-02
 4.644125E-02, 2.395943E-02
